Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
0,0,0,0,9,127.5,0,0.022222222,0,0,May,2,7,2,11,Returning_Visitor,FALSE,FALSE
0,0,0,0,38,2259.2,0.022222222,0.037962963,0,0.2,May,2,2,7,11,Returning_Visitor,FALSE,FALSE
0,0,2,109,23,1232.733333,0,0.012820513,56.35884615,0,May,4,2,1,19,Returning_Visitor,TRUE,TRUE
1,41,0,0,30,1018,0,0.003448276,54.21806897,0,May,2,2,1,2,Returning_Visitor,FALSE,TRUE
1,15,0,0,29,1397.5,0.011555556,0.046190476,0,0.8,May,2,4,7,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,18,292.5,0.013888889,0.01957672,0,0,May,2,2,1,1,Returning_Visitor,FALSE,FALSE
1,11,0,0,11,183.5,0,0.018181818,0,0,May,2,2,1,4,New_Visitor,TRUE,FALSE
0,0,1,134.3333333,16,765.4454545,0.006666667,0.006,0,0.8,May,2,10,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,20,1006.666667,0,0.005555556,0,0.6,May,1,1,1,2,Returning_Visitor,FALSE,FALSE
1,9,0,0,12,764.75,0,0.023076923,9.641076923,0.4,May,2,2,8,2,New_Visitor,FALSE,TRUE
0,0,0,0,2,61,0,0.05,0,0,May,3,2,3,15,Returning_Visitor,FALSE,FALSE
0,0,0,0,48,1304.666667,0.016666667,0.051215278,0,0.6,May,3,2,1,13,Returning_Visitor,FALSE,FALSE
7,54.63636364,1,75,67,1336.554221,0,0.027327327,4.148878378,0,May,2,2,7,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,12,336.8,0,0.006666667,0,0.6,May,2,2,1,2,Returning_Visitor,FALSE,FALSE
1,45,0,0,8,183,0,0.011111111,0,0,May,1,1,1,4,Returning_Visitor,FALSE,FALSE
2,44.33333333,0,0,19,813.1,0,0.01,20.0031,0,May,2,2,1,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,2,0,0.2,0.2,0,0.6,May,2,2,7,3,Returning_Visitor,FALSE,FALSE
4,738,0,0,21,664.3333333,0,0.015277778,0,0,May,2,2,1,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,May,1,1,9,4,Returning_Visitor,TRUE,FALSE
0,0,0,0,6,655,0.033333333,0.022222222,0,0,May,1,1,1,3,Returning_Visitor,TRUE,FALSE
1,72,0,0,10,343,0,0.02,0,0,May,2,2,6,1,Returning_Visitor,FALSE,FALSE
0,0,1,3,51,5407.788889,0.001923077,0.020120574,7.793528571,0,May,2,2,3,2,Returning_Visitor,FALSE,FALSE
1,12,0,0,18,691.5,0,0.005,0,0,May,2,4,4,2,Returning_Visitor,FALSE,FALSE
9,468.3666667,1,88,114,3772.405525,0,0.001680672,42.41914286,0,May,2,2,2,14,Returning_Visitor,TRUE,TRUE
5,55.5,0,0,4,24.5,0.022222222,0.037037037,0,1,May,3,2,6,3,Returning_Visitor,TRUE,FALSE
3,283.6666667,1,17,27,2154.72381,0.036781609,0.047660099,0,0,May,1,2,1,3,Returning_Visitor,TRUE,FALSE
0,0,0,0,22,883,0.133333333,0.148917749,0,0,May,3,2,1,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,33,0.1,0.15,0,0.6,May,2,2,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,14,632,0.028571429,0.042857143,0,0,May,2,2,3,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,25,0.066666667,0.133333333,0,1,May,3,2,3,3,Returning_Visitor,TRUE,FALSE
0,0,0,0,14,180.5,0.085714286,0.092142857,0,0,May,3,2,1,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,9,73.66666667,0,0.022222222,0,0.2,May,2,2,1,3,Returning_Visitor,FALSE,FALSE
3,53.5,0,0,26,1097.05,0,0.019605911,0,0,May,2,2,4,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,10,611,0.02,0.06,0,0.8,May,2,4,3,1,Returning_Visitor,FALSE,FALSE
8,132,0,0,20,413,0.011111111,0.027407407,36.51581481,0,May,1,1,1,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,20,724.1333333,0.074074074,0.083333333,0,0.6,May,3,3,3,4,Returning_Visitor,FALSE,FALSE
3,101,0,0,7,441,0.02,0.04,0,0,May,2,5,4,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,65,1803.584127,0.023794872,0.031250162,0,0.8,May,3,2,6,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,11,855.25,0.018181818,0.063636364,0,0,May,2,2,3,13,Returning_Visitor,FALSE,FALSE
1,109,0,0,9,466.6666667,0,0.0125,0,0,May,2,4,1,4,New_Visitor,TRUE,FALSE
7,278.8333333,2,15,38,2311.090909,0.004651163,0.022868217,4.247372093,0,May,2,5,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,15,309.8,0,0.016666667,0,0.2,May,2,2,6,4,Returning_Visitor,FALSE,FALSE
1,0,0,0,27,889,0.021428571,0.067857143,0,0,May,4,1,3,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,9,78.25,0.077777778,0.088888889,0,0,May,1,1,3,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,11,142.1666667,0.02,0.03,0,0,May,2,2,9,4,Returning_Visitor,TRUE,FALSE
0,0,0,0,5,57,0,0.04,0,0.6,May,2,2,3,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,22,647.6666667,0.009090909,0.026060606,0,1,May,2,2,4,3,Returning_Visitor,TRUE,FALSE
1,21.5,2,323,14,836.8333333,0,0.001904762,0,0,May,2,2,8,2,New_Visitor,FALSE,FALSE
0,0,0,0,18,133,0.038888889,0.072222222,0,0,May,4,1,1,2,Returning_Visitor,TRUE,FALSE
4,250.8571429,1,37.5,71,1145.571429,0,0.004054054,80.58733784,0,May,2,4,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,15,984,0.015384615,0.007692308,0,0,May,2,5,3,6,Returning_Visitor,TRUE,FALSE
6,545,4,101.5,53,2797.213095,0.004098361,0.02454223,2.227278689,0.8,May,3,2,1,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,0,0.2,0.2,0,0,May,2,2,6,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,3,108,0,0.066666667,0,0,May,2,2,4,13,Returning_Visitor,FALSE,FALSE
6,60,0,0,4,34,0,0.033333333,0,0,May,2,2,9,5,New_Visitor,FALSE,FALSE
0,0,0,0,6,399,0.033333333,0.022222222,44.99,0,May,3,2,2,5,Returning_Visitor,FALSE,TRUE
1,13,1,53,16,388.7444444,0,0.006666667,0,0,May,1,1,1,1,Returning_Visitor,FALSE,FALSE
3,37.3,4,166,67,3872.50942,0.039495923,0.04474971,2.341419718,0,May,3,2,3,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,4,59,0.125,0.175,0,0.8,May,2,2,4,1,Returning_Visitor,FALSE,FALSE
5,68,0,0,36,818.5,0.007894737,0.028070175,0,0.8,May,2,2,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,57,4115.233333,0.003508772,0.018421053,0,0,May,2,2,3,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,10,146.7666667,0,0.002272727,0,0,May,2,4,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,17,212.8333333,0.041176471,0.067647059,0,0.4,May,1,1,4,3,Returning_Visitor,FALSE,FALSE
4,237.8333333,0,0,66,3268.075758,0.005882353,0.029549127,0,1,May,2,2,7,4,Returning_Visitor,TRUE,FALSE
0,0,0,0,17,295,0.011764706,0.052941176,0,0.8,May,2,2,2,6,Returning_Visitor,FALSE,FALSE
3,120.6666667,0,0,8,261.6,0,0.01,0,0,May,2,7,1,2,New_Visitor,FALSE,FALSE
0,0,0,0,3,62,0.1,0.125,0,0.8,May,3,2,1,13,Returning_Visitor,FALSE,FALSE
3,119,1,86,25,413.7222222,0,0.013076923,15.40042308,0,May,1,1,7,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,13,1005,0,0.016666667,0,0,May,2,2,7,2,New_Visitor,FALSE,FALSE
0,0,0,0,54,2222.9,0.003703704,0.014814815,0,0,May,4,1,1,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0.2,May,2,2,1,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,May,2,2,4,1,Returning_Visitor,FALSE,FALSE
2,7,0,0,21,467.952381,0.047619048,0.068253968,0,0,May,2,5,1,3,Returning_Visitor,FALSE,FALSE
1,65,0,0,13,531,0.033333333,0.05,0,0,May,2,6,3,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,142,0,0.05,0,0.6,May,2,2,1,13,Returning_Visitor,FALSE,FALSE
4,1764,1,0,3,86,0,0.033333333,0,0,May,3,2,4,5,New_Visitor,FALSE,FALSE
1,68,0,0,20,870.6666667,0,0.020175439,0,0,May,2,4,3,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,7,1010.166667,0.028571429,0.095238095,0,0,May,2,2,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,9,27.5,0.044444444,0.1,0,0,May,2,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,72,1353.115146,0.002857143,0.007277211,0,0,May,2,2,1,4,Returning_Visitor,TRUE,FALSE
2,63.66666667,0,0,26,542.1666667,0.008333333,0.03125,0,0,May,3,2,5,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,28,623.9666667,0.023214286,0.036309524,0,0.6,May,3,2,1,6,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,123,0,0.066666667,0,0,May,3,2,4,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,19,0,0.1,0,0,May,1,1,3,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,May,1,1,1,3,Returning_Visitor,FALSE,FALSE
2,37.5,0,0,12,375,0,0.039583333,43.99,0,May,2,2,3,2,Returning_Visitor,FALSE,TRUE
10,312,0,0,18,782.5,0,0.002105263,0,0,May,3,2,1,18,Returning_Visitor,TRUE,FALSE
0,0,0,0,7,442.1666667,0,0.057142857,0,0,May,4,2,3,3,Returning_Visitor,FALSE,FALSE
6,299,1,41,36,696.4027778,0,0.002631579,0,0,May,2,2,2,4,New_Visitor,TRUE,FALSE
0,0,1,39,14,443.2083333,0.012,0.058222222,0,0,May,2,2,1,6,Returning_Visitor,FALSE,FALSE
1,0,1,313,6,135.5,0.028571429,0.085714286,0,1,May,2,2,7,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,23,213.5,0.1,0.121212121,0,0.8,May,2,2,7,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,262,0.1,0.15,0,0,May,3,2,1,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,5,1144,0.12,0.133333333,0,1,May,1,1,4,3,Returning_Visitor,TRUE,FALSE
0,0,0,0,2,16,0,0.1,0,0.8,May,2,2,1,2,Returning_Visitor,FALSE,FALSE
6,93.5,0,0,23,251.3333333,0,0.013768116,0,0,May,2,2,3,3,New_Visitor,FALSE,FALSE
0,0,0,0,13,171.5,0.019230769,0.080769231,0,0.8,May,2,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,22,892,0,0.00952381,10.51809524,0,May,2,2,7,4,Returning_Visitor,TRUE,TRUE
0,0,0,0,1,0,0.2,0.2,0,0,May,2,2,6,13,Returning_Visitor,FALSE,FALSE
2,67,0,0,59,468.1916667,0,0.003278689,0,0.2,May,2,2,3,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,7,180,0.028571429,0.057142857,0,0.6,May,2,2,1,4,Returning_Visitor,FALSE,FALSE
12,251.8666667,0,0,60,1993.915257,0.005970149,0.011984127,13.09154641,0,May,2,2,2,1,Returning_Visitor,FALSE,FALSE
3,121,0,0,17,174.8333333,0.017647059,0.051764706,0,0,May,1,4,2,2,Returning_Visitor,FALSE,FALSE
3,71,3,246,39,1501.333333,0,0.009756098,0,0,May,3,2,1,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,14,121,0.092857143,0.116666667,0,0.4,May,3,2,3,13,Returning_Visitor,FALSE,FALSE
5,110,0,0,39,1584.044444,0,0.016744186,12.73144186,0,May,4,1,8,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,25,438.075,0.008,0.024698413,0,0.6,May,1,1,3,3,Returning_Visitor,FALSE,FALSE
7,136.6666667,1,7,25,687.5333333,0.013793103,0.014022989,5.078114943,0,May,1,2,3,4,New_Visitor,FALSE,FALSE
0,0,0,0,12,103,0.133333333,0.166666667,0,0.6,May,2,2,1,3,Returning_Visitor,FALSE,FALSE
1,8,0,0,29,826.85,0.007142857,0.029591837,10.98707143,0,May,1,1,3,4,Returning_Visitor,FALSE,TRUE
11,167.1666667,6,348,172,4086.144897,0.000555556,0.009603919,1.418440397,0.4,May,2,7,7,3,Returning_Visitor,FALSE,FALSE
2,15,0,0,10,894.6666667,0,0.022222222,0,0,May,2,4,4,2,Returning_Visitor,FALSE,FALSE
5,142.7,0,0,29,1858.733333,0.025806452,0.031075269,0,0,May,3,2,2,4,Returning_Visitor,FALSE,FALSE
2,114,0,0,24,368.3333333,0.092592593,0.114285714,0,0.4,May,3,2,4,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,6,0.066666667,0.133333333,0,0.6,May,2,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,8,211.3333333,0,0.075,0,0,May,2,5,3,2,Returning_Visitor,TRUE,FALSE
3,86,0,0,26,1197.666667,0,0.007142857,0,0,May,2,10,2,5,New_Visitor,FALSE,FALSE
0,0,0,0,6,671.6666667,0,0.016666667,0,0,May,2,4,3,3,Returning_Visitor,FALSE,FALSE
5,147,0,0,36,3473.733333,0.015384615,0.033333333,0,0,May,2,2,6,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,16,2515.1,0.053571429,0.070238095,0,0,May,3,2,2,3,Returning_Visitor,FALSE,FALSE
4,47,0,0,6,173,0.0125,0.0375,0,0,May,1,2,2,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,60,967.25,0.006779661,0.025141243,0,0.6,May,2,4,3,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,8,388.5,0,0.014285714,0,0,May,3,2,6,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,7,906,0,0.016666667,14.98333333,0.4,May,4,1,2,2,New_Visitor,FALSE,TRUE
8,276.8666667,0,0,19,548.8831169,0,0.007674572,5.744057971,0,May,3,2,1,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,7,262.375,0.00952381,0.026984127,0,0,May,1,1,1,6,Returning_Visitor,FALSE,FALSE
0,0,1,17,8,549,0.022222222,0.044444444,0,0.6,May,1,1,6,3,Returning_Visitor,FALSE,FALSE
2,132,0,0,6,1564,0.044444444,0.066666667,0,0,May,3,2,2,13,Returning_Visitor,FALSE,FALSE
1,64,0,0,15,188.5,0,0.007142857,0,0,May,2,4,2,2,Returning_Visitor,FALSE,FALSE
4,103.5,0,0,28,884.8040616,0,0.011326165,0,0,May,1,1,1,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,81,0,0.05,0,0.4,May,2,4,2,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,19,1651.928571,0.024561404,0.066233766,0,1,May,2,10,1,1,Returning_Visitor,TRUE,FALSE
3,23,0,0,14,243.8333333,0,0.011764706,0,0,May,2,4,2,2,New_Visitor,FALSE,FALSE
5,1321.25,0,0,7,54.5,0,0.04,0,0.2,May,3,2,2,2,Returning_Visitor,FALSE,FALSE
7,190.5833333,2,1131,46,5492.366667,0.019090909,0.043948052,8.567142857,0,May,2,6,6,6,Returning_Visitor,FALSE,FALSE
1,7,0,0,7,151.5,0,0.025,50.9925,0,May,2,2,1,1,Returning_Visitor,FALSE,TRUE
4,67,0,0,60,731.3333333,0.034920635,0.038095238,0,0,May,2,2,6,3,Returning_Visitor,FALSE,FALSE
4,131,1,0,39,1752.942857,0.020075188,0.03374269,0,0.2,May,1,1,3,4,Returning_Visitor,FALSE,FALSE
2,46,0,0,13,195,0,0.008333333,0,0,May,2,2,1,4,Returning_Visitor,FALSE,FALSE
3,67,0,0,7,274.25,0.0125,0.035,0,0,May,3,2,1,1,Returning_Visitor,FALSE,FALSE
1,77,1,335,33,3583.166667,0.02,0.045170068,11.15734286,0,May,2,2,3,11,Returning_Visitor,TRUE,FALSE
0,0,0,0,13,474.6818182,0.015384615,0.029230769,0,0,May,3,2,4,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,May,1,1,4,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,79,0,0.05,0,0,May,2,2,6,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,9,71.75,0,0.055555556,0,1,May,2,4,2,3,Returning_Visitor,TRUE,FALSE
0,0,0,0,66,6100.527778,0.010606061,0.046262626,0,0.8,May,2,5,2,6,Returning_Visitor,FALSE,FALSE
0,0,2,15,93,3646.278788,0.017204301,0.023117504,0,0,May,1,1,5,4,Returning_Visitor,FALSE,FALSE
2,7,0,0,11,778,0.018181818,0.072727273,0,0.8,May,1,1,1,3,Returning_Visitor,FALSE,FALSE
0,0,1,2.5,14,592.5666667,0.013333333,0.023333333,0,1,May,3,2,3,3,Returning_Visitor,TRUE,FALSE
2,15,0,0,23,343.6666667,0.025,0.05,0,0.6,May,2,2,6,6,Returning_Visitor,FALSE,FALSE
7,397.8333333,0,0,28,1249.628205,0,0.015053763,0,0,May,3,2,7,6,Returning_Visitor,FALSE,FALSE
0,0,0,0,7,1260.666667,0.057142857,0.107142857,0,0.8,May,2,4,5,6,Returning_Visitor,FALSE,FALSE
0,0,1,55,38,1377.409524,0.000877193,0.018859649,0,0,May,2,2,2,4,Returning_Visitor,FALSE,FALSE
3,251,2,104,15,675.8333333,0,0.004166667,0,0,May,2,10,6,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,18,1259,0.010526316,0.033684211,0,0,May,2,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,16,1472,0.016666667,0.040625,0,0,May,2,6,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,6,219.5,0.011111111,0.077777778,0,0,May,2,4,2,6,Returning_Visitor,FALSE,FALSE
3,203,0,0,28,2394,0.033333333,0.057619048,0,0,May,2,2,7,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,29,364.1666667,0.020689655,0.01954023,0,0,May,3,2,1,3,Returning_Visitor,FALSE,FALSE
5,232.4,0,0,6,190.4,0.042857143,0.061904762,0,0,May,1,1,1,3,Returning_Visitor,TRUE,FALSE
0,0,0,0,14,253.1666667,0.014285714,0.04047619,0,0.6,May,3,2,8,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,49,579.5833333,0,0.00625,0,0,May,2,2,3,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,9,953.8333333,0,0.011428571,92.83857143,0,May,3,2,1,5,Returning_Visitor,TRUE,TRUE
0,0,0,0,7,297,0.028571429,0.071428571,0,0.8,May,1,1,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,21,597.3333333,0.09047619,0.121428571,0,0.6,May,3,2,1,13,Returning_Visitor,FALSE,FALSE
3,22.33333333,1,0,105,2900.638469,0.009433962,0.021263103,0,0,May,2,2,8,4,Returning_Visitor,TRUE,FALSE
5,54,0,0,15,304.5,0,0.010526316,0,0,May,2,2,6,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,55,0.066666667,0.133333333,0,0.6,May,1,8,4,20,Returning_Visitor,FALSE,FALSE
1,23,0,0,7,934,0,0.033333333,0,0,May,2,2,1,13,New_Visitor,FALSE,FALSE
2,116,0,0,16,1098,0.017647059,0.03627451,0,0,May,3,2,2,18,Returning_Visitor,FALSE,FALSE
2,26,3,140.8333333,65,5478.530087,0.00952381,0.038958835,8.08875,0,May,2,2,3,6,Returning_Visitor,FALSE,FALSE
4,90.5,0,0,37,1873.166667,0,0.005555556,0,0,May,2,2,5,2,New_Visitor,FALSE,FALSE
0,0,0,0,72,2129.333333,0,0.01875,0,0.8,May,2,5,1,6,Returning_Visitor,FALSE,FALSE
9,159.7166667,1,20,39,1721.872725,0.00974026,0.019066142,16.42363253,0,May,1,1,1,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,14,655.1666667,0,0.007692308,0,0,May,2,2,7,4,Returning_Visitor,TRUE,FALSE
0,0,0,0,31,1008.416667,0,0.007881773,0,0,May,2,6,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,May,2,4,1,6,Returning_Visitor,FALSE,FALSE
1,18,1,16,33,504,0.006060606,0.033333333,0,0,May,2,4,1,4,Returning_Visitor,FALSE,FALSE
2,156,1,201,14,1033.066667,0.0125,0.012291667,0,0,May,1,1,6,3,Returning_Visitor,TRUE,FALSE
3,47,1,51,16,463.4166667,0,0.021052632,0,1,May,3,2,3,4,New_Visitor,TRUE,FALSE
4,766.8333333,0,0,217,4153.276587,7.09E-05,0.005893497,0,0,May,2,2,1,6,Returning_Visitor,TRUE,FALSE
0,0,1,0,23,456.3333333,0.043478261,0.068115942,0,0,May,2,4,3,6,Returning_Visitor,FALSE,FALSE
0,0,0,0,7,84.33333333,0.052380952,0.10952381,0,0,May,3,3,9,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,56.5,0.05,0.1,0,0.4,May,1,1,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,7,128.3333333,0,0.057142857,0,0,May,4,1,3,3,Returning_Visitor,FALSE,FALSE
4,318.6666667,0,0,32,1205.583333,0.006451613,0.010752688,37.60935484,0,May,2,2,1,2,Returning_Visitor,TRUE,FALSE
6,63,1,16,187,4987.688889,0.003108808,0.011118588,10.80188719,0,May,4,1,2,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,33,0,0.1,0,0,May,1,8,3,2,Returning_Visitor,FALSE,FALSE
1,14,0,0,30,1845.333333,0.027083333,0.042083333,12.6534375,0,May,3,2,3,1,Returning_Visitor,FALSE,FALSE
1,5.384615385,0,0,36,1195.726923,0.01372549,0.02254902,19.1127451,0,May,2,2,6,4,Returning_Visitor,TRUE,FALSE
0,0,0,0,31,457.4047799,0,0.026938057,0,0.8,May,2,2,7,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,69,0,0.066666667,0,0,May,2,2,4,1,Returning_Visitor,TRUE,FALSE
1,15,0,0,12,189.6666667,0.015384615,0.028205128,0,0,May,3,2,6,1,Returning_Visitor,FALSE,FALSE
4,147.5,1,37.5,25,788.2666667,0.007142857,0.028571429,16.70657143,0,May,2,2,3,3,Returning_Visitor,FALSE,TRUE
2,10,1,17,21,1647.5,0,0.013043478,0,0,May,2,2,4,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,24,1483.333333,0.008333333,0.026388889,0,0.4,May,2,4,2,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,5,50,0.16,0.18,0,0.4,May,1,2,2,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,12,304.75,0,0.025,0,0.8,May,1,2,3,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,1207,0,0.05,0,0,May,3,3,3,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,8,123,0,0.014285714,59.988,0,May,2,2,1,2,New_Visitor,FALSE,TRUE
5,131.2,3,27,21,893.45,0.017391304,0.020652174,7.091478261,0,May,3,2,3,4,Returning_Visitor,TRUE,TRUE
3,61.5,0,0,6,794.5,0,0.022222222,0,0.2,May,2,2,1,2,Returning_Visitor,FALSE,FALSE
2,386,1,25,31,2725,0.010909091,0.017482517,0,0,May,2,6,2,5,Returning_Visitor,TRUE,FALSE
3,179.5,0,0,22,746.1666667,0,0.004266667,0,0,May,3,3,1,15,Returning_Visitor,TRUE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,May,3,2,1,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,14,433.8333333,0.039285714,0.092857143,0,0,May,2,4,2,4,Returning_Visitor,TRUE,FALSE
0,0,0,0,6,4,0.142857143,0.157142857,0,0.6,May,3,2,1,13,Returning_Visitor,FALSE,FALSE
1,45.5,3,58,6,311.5,0,0.0125,0,0,May,3,2,6,2,New_Visitor,TRUE,FALSE
0,0,0,0,7,123.5,0,0.057142857,0,0,May,1,1,1,3,Returning_Visitor,FALSE,FALSE
2,26.66666667,0,0,159,1905.652754,0.004113924,0.013428813,14.75911588,0,May,2,2,5,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,5,162.5,0.04,0.073333333,0,0,May,3,2,1,3,Returning_Visitor,FALSE,FALSE
4,91,0,0,4,61,0,0.033333333,0,0,May,2,2,1,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,15,304.1666667,0,0.04,0,0,May,2,2,1,3,Returning_Visitor,TRUE,FALSE
0,0,0,0,20,301.5,0.028571429,0.05952381,0,0.8,May,3,2,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,7,210,0,0.057142857,0,0,May,1,1,6,4,Returning_Visitor,TRUE,FALSE
3,44.75,0,0,7,102,0.066666667,0.074074074,0,0.4,May,3,2,2,13,Returning_Visitor,FALSE,FALSE
5,53,0,0,38,2246.166667,0.016923077,0.013931624,0,0.2,May,1,1,3,3,Returning_Visitor,FALSE,FALSE
1,49,0,0,4,2210.5,0,0.013333333,0,0,May,1,1,1,3,Returning_Visitor,TRUE,FALSE
1,53,0,0,13,417,0,0.018181818,72.788,0.4,May,1,1,1,3,New_Visitor,FALSE,TRUE
0,0,0,0,2,689,0,0.1,0,0,May,2,2,3,2,New_Visitor,FALSE,FALSE
0,0,0,0,15,789.6666667,0,0.014285714,14.55428571,0,May,2,2,3,2,Returning_Visitor,FALSE,TRUE
2,225,0,0,6,549,0,0.014285714,0,0,May,3,2,1,4,New_Visitor,FALSE,FALSE
7,108,2,42,32,879.9166667,0.02195122,0.030226481,11.19263415,0,May,1,1,1,4,Returning_Visitor,FALSE,FALSE
2,90,0,0,3,202.8333333,0,0.013333333,0,0,May,3,2,7,2,Returning_Visitor,FALSE,FALSE
2,84,0,0,25,506.7666667,0.017391304,0.038405797,0,0,May,3,2,4,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,20,806.5,0.01,0.038333333,0,0.6,May,2,4,1,3,Returning_Visitor,FALSE,FALSE
5,33,0,0,54,1835.066667,0.003773585,0.011320755,0,0,May,2,2,4,4,Returning_Visitor,FALSE,FALSE
4,368.8333333,0,0,115,5016.351205,0.006837607,0.0220259,0,0.4,May,2,2,3,13,Returning_Visitor,FALSE,FALSE
5,73.5,1,0,79,5664.146032,0.045356473,0.05909564,2.39491796,0,May,2,2,6,1,Returning_Visitor,FALSE,FALSE
5,68.66666667,0,0,11,126.5,0.01547619,0.032291667,0,0,May,2,2,4,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,97,7515.583333,0.004166667,0.027083333,0,0.8,May,2,2,3,2,Returning_Visitor,FALSE,FALSE
3,45,1,87,26,485.8333333,0.008,0.016,0,0,May,1,1,1,2,Returning_Visitor,TRUE,FALSE
8,839,0,0,72,1248.242262,0,0.002597403,13.36332468,0,May,3,2,6,3,Returning_Visitor,TRUE,FALSE
12,402.5,0,0,38,1485.566667,0.006818182,0.015649351,27.7134,0,May,3,2,1,7,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,67,0,0.05,0,0.6,May,2,4,1,3,Returning_Visitor,FALSE,FALSE
1,33,0,0,57,2816.55307,0,0.005858586,0,0,May,2,2,2,1,Returning_Visitor,FALSE,FALSE
